start_ts,end_ts,duration_samples,duration_minutes,triggering_channels,peak_score
2026-09-03 03:00:47.526855+00:00,2026-09-03 03:02:47.527180+00:00,5,2.5,pressure_hpa,3.3724537973829762
2026-09-03 03:04:17.527428+00:00,2026-09-03 03:27:17.531204+00:00,47,23.5,pressure_hpa,9.442870632680002
2026-09-03 04:57:17.545934+00:00,2026-09-03 05:41:17.554483+00:00,89,44.5,co2_ppm,23.337380277890194
2026-09-03 06:44:17.564733+00:00,2026-09-03 06:47:47.565319+00:00,8,4.0,co2_ppm,4.046944556859572
2026-09-03 10:14:17.601675+00:00,2026-09-03 10:18:17.602340+00:00,9,4.5,"mass_pm10,mass_pm2_5",6.809079083891446
2026-09-03 12:12:47.621133+00:00,2026-09-03 12:14:47.621455+00:00,5,2.5,co2_ppm,3.7096991771212737
2026-09-03 12:17:47.621948+00:00,2026-09-03 12:19:47.622284+00:00,5,2.5,"mass_pm10,mass_pm2_5",3.8754630905154523
2026-09-03 14:02:17.639222+00:00,2026-09-03 14:04:17.639541+00:00,5,2.5,pressure_hpa,4.384189936576782
2026-09-03 15:24:17.652632+00:00,2026-09-03 15:53:47.657508+00:00,60,30.0,pressure_hpa,7.0821529744716605
2026-09-03 16:00:17.658556+00:00,2026-09-03 16:10:47.660277+00:00,22,11.0,co2_ppm,4.384189936597869
2026-09-03 16:13:17.660673+00:00,2026-09-03 16:15:47.661099+00:00,6,3.0,co2_ppm,3.597284050541841
2026-09-03 16:32:47.663925+00:00,2026-09-03 16:36:17.664499+00:00,8,4.0,pressure_hpa,4.721435316340001
2026-09-03 22:56:47.729012+00:00,2026-09-03 22:58:47.729339+00:00,5,2.5,pressure_hpa,4.721435316343834
2026-09-03 23:47:17.737185+00:00,2026-09-03 23:56:47.738724+00:00,20,10.0,pressure_hpa,5.39592607582043
2026-09-04 01:09:17.755644+00:00,2026-09-04 01:40:47.761033+00:00,64,32.0,co2_ppm,6.0704168352893575
2026-09-04 02:56:47.773619+00:00,2026-09-04 02:58:47.773959+00:00,5,2.5,co2_ppm,4.21556724672872
2026-09-04 04:03:17.784466+00:00,2026-09-04 04:06:17.784973+00:00,7,3.5,"mass_pm10,mass_pm2_5",4.2473905564712435
2026-09-04 04:08:47.785381+00:00,2026-09-04 04:10:47.785726+00:00,5,2.5,"mass_pm10,mass_pm2_5",3.9336134762744788
2026-09-04 04:12:47.786064+00:00,2026-09-04 04:16:17.786630+00:00,8,4.0,"mass_pm10,mass_pm2_5",4.06912188089277
2026-09-04 04:17:47.786882+00:00,2026-09-04 04:19:47.787214+00:00,5,2.5,"mass_pm10,mass_pm2_5",4.337312246821666
2026-09-04 09:52:47.843216+00:00,2026-09-04 09:58:17.844120+00:00,12,6.0,pressure_hpa,4.046944556840401
2026-09-04 10:25:47.848680+00:00,2026-09-04 10:27:47.849002+00:00,5,2.5,pressure_hpa,3.0352084176485126
2026-09-04 11:50:17.864130+00:00,2026-09-04 11:54:17.864787+00:00,9,4.5,pressure_hpa,6.74490759477362
2026-09-04 13:32:17.880869+00:00,2026-09-04 13:35:17.881373+00:00,7,3.5,pressure_hpa,3.5972840505443973
2026-09-04 15:34:17.901501+00:00,2026-09-04 15:37:17.901994+00:00,7,3.5,pressure_hpa,4.046944556849347
2026-09-04 16:43:47.912856+00:00,2026-09-04 16:51:17.914096+00:00,16,8.0,pressure_hpa,4.384189936605537
2026-09-04 17:39:47.922015+00:00,2026-09-04 17:47:47.923366+00:00,17,8.5,pressure_hpa,5.3959260757859235
2026-09-04 18:16:47.928072+00:00,2026-09-04 18:18:17.928316+00:00,4,2.0,"mass_pm10,mass_pm2_5",5.173460258946876
2026-09-04 18:19:47.928548+00:00,2026-09-04 18:34:47.931019+00:00,31,15.5,"mass_pm10,mass_pm2_5",6.371465275282958
2026-09-04 18:37:47.931512+00:00,2026-09-04 18:41:17.932110+00:00,8,4.0,"mass_pm10,mass_pm2_5",4.619792540158427
2026-09-04 21:46:47.962721+00:00,2026-09-04 21:51:17.963466+00:00,10,5.0,pressure_hpa,3.4473972150972965
2026-09-05 00:59:47.994377+00:00,2026-09-05 01:02:17.994778+00:00,6,3.0,pressure_hpa,4.046944556867239
2026-09-05 02:27:48.009063+00:00,2026-09-05 02:47:48.012320+00:00,41,20.5,pressure_hpa,6.74490759477362
2026-09-05 04:35:18.030079+00:00,2026-09-05 04:38:48.030616+00:00,8,4.0,pressure_hpa,3.7096991771212737
2026-09-05 06:23:18.049955+00:00,2026-09-05 06:27:48.050673+00:00,10,5.0,pressure_hpa,3.8783218669813166
2026-09-05 06:28:48.050829+00:00,2026-09-05 06:30:18.051075+00:00,4,2.0,pressure_hpa,4.2717748100073605
2026-09-05 08:33:48.074845+00:00,2026-09-05 08:43:18.076374+00:00,20,10.0,pressure_hpa,7.756643733944421
2026-09-05 08:48:18.077191+00:00,2026-09-05 08:56:18.078533+00:00,17,8.5,pressure_hpa,4.946265569497588
2026-09-05 16:05:48.154461+00:00,2026-09-05 16:15:48.156106+00:00,21,10.5,"co2_ppm,mass_pm10",9.105625252934034
2026-09-05 19:28:18.190580+00:00,2026-09-05 19:30:18.190907+00:00,5,2.5,co2_ppm,5.395926075812762
2026-09-06 01:44:48.252216+00:00,2026-09-06 01:48:18.252752+00:00,8,4.0,pressure_hpa,3.7096991771040204
2026-09-06 03:52:48.276263+00:00,2026-09-06 03:54:18.276502+00:00,4,2.0,mass_pm10,5.900851461095003
2026-09-06 05:40:48.295580+00:00,2026-09-06 05:42:48.295911+00:00,5,2.5,pressure_hpa,4.046944556863405
2026-09-06 08:09:18.320446+00:00,2026-09-06 08:23:48.322807+00:00,30,15.0,pressure_hpa,7.756643733940588
2026-09-06 08:24:48.322984+00:00,2026-09-06 08:26:48.323330+00:00,5,2.5,pressure_hpa,4.496605063162818
2026-09-06 09:28:18.333440+00:00,2026-09-06 09:30:48.333876+00:00,6,3.0,pressure_hpa,4.046944556859572
2026-09-06 10:36:48.344666+00:00,2026-09-06 10:39:18.345103+00:00,6,3.0,pressure_hpa,3.3724537973812723
2026-09-06 15:22:18.394755+00:00,2026-09-06 15:23:48.395024+00:00,4,2.0,pressure_hpa,4.046944556859572
2026-09-06 20:32:18.445960+00:00,2026-09-06 20:34:18.446291+00:00,5,2.5,pressure_hpa,3.147623544220703
2026-09-07 04:50:48.530306+00:00,2026-09-07 04:54:48.530957+00:00,9,4.5,pressure_hpa,7.419398354165867
2026-09-07 05:10:18.533489+00:00,2026-09-07 05:12:18.533822+00:00,5,2.5,pressure_hpa,4.046944556813563
2026-09-07 06:12:48.543767+00:00,2026-09-07 06:17:48.544636+00:00,11,5.5,pressure_hpa,4.384189936601703
2026-09-07 07:30:18.556464+00:00,2026-09-07 07:31:48.556682+00:00,4,2.0,pressure_hpa,3.5972840505443973
2026-09-07 10:34:48.586697+00:00,2026-09-07 10:36:48.587025+00:00,5,2.5,pressure_hpa,3.3724537973829762
2026-09-07 14:36:48.626994+00:00,2026-09-07 14:46:18.628573+00:00,20,10.0,co2_ppm,9.038176176986376
2026-09-07 16:19:48.645686+00:00,2026-09-07 16:23:48.646338+00:00,9,4.5,pressure_hpa,5.395926075816596
2026-09-07 16:31:18.647574+00:00,2026-09-07 16:37:18.648564+00:00,13,6.5,pressure_hpa,4.721435316313162
2026-09-07 17:45:18.659721+00:00,2026-09-07 17:56:18.661497+00:00,23,11.5,pressure_hpa,4.946265569500143
2026-09-07 18:08:18.663420+00:00,2026-09-07 18:15:18.664549+00:00,15,7.5,co2_ppm,6.913530284635101
2026-09-07 18:26:48.666402+00:00,2026-09-07 18:29:18.666814+00:00,6,3.0,co2_ppm,4.451639012545528
2026-09-07 20:52:48.690636+00:00,2026-09-07 20:59:48.691792+00:00,15,7.5,pressure_hpa,4.046944556864683
2026-09-07 21:03:18.692362+00:00,2026-09-07 21:10:48.693590+00:00,16,8.0,co2_ppm,4.299878591663295
2026-09-07 21:11:48.693745+00:00,2026-09-07 21:19:18.694903+00:00,16,8.0,co2_ppm,3.661521265730088
2026-09-07 21:42:48.698743+00:00,2026-09-07 21:47:18.699490+00:00,10,5.0,pressure_hpa,5.395926075751417
2026-09-08 04:36:18.768808+00:00,2026-09-08 04:38:18.769119+00:00,5,2.5,pressure_hpa,4.046944556859572
2026-09-08 06:43:48.793412+00:00,2026-09-08 06:47:18.793958+00:00,8,4.0,co2_ppm,6.7449075947659525
2026-09-08 06:55:18.798514+00:00,2026-09-08 06:56:48.798767+00:00,4,2.0,co2_ppm,4.721435316336167
2026-09-08 06:57:48.798933+00:00,2026-09-08 07:01:18.799484+00:00,8,4.0,co2_ppm,4.721435316336167
2026-09-08 07:44:48.806655+00:00,2026-09-08 07:46:18.806918+00:00,4,2.0,co2_ppm,4.271774810018436
2026-09-08 08:13:18.811388+00:00,2026-09-08 08:17:18.812044+00:00,9,4.5,pressure_hpa,5.39592607582043
2026-09-08 08:18:48.812289+00:00,2026-09-08 08:55:18.818295+00:00,74,37.0,co2_ppm,10.387157695939566
2026-09-08 12:56:48.863100+00:00,2026-09-08 12:58:18.863334+00:00,4,2.0,co2_ppm,3.9345294302801386
2026-09-08 13:04:48.864387+00:00,2026-09-08 13:24:48.867632+00:00,41,20.5,co2_ppm,4.432367847989054
2026-09-08 17:08:48.904711+00:00,2026-09-08 17:20:18.906580+00:00,24,12.0,co2_ppm,4.833850442915598
2026-09-08 18:17:18.918613+00:00,2026-09-08 18:18:48.918857+00:00,4,2.0,pressure_hpa,6.070416835220344
2026-09-08 18:19:48.919026+00:00,2026-09-08 18:28:48.920458+00:00,19,9.5,pressure_hpa,6.070416835220344
2026-09-08 18:30:48.920759+00:00,2026-09-08 18:35:18.921490+00:00,10,5.0,pressure_hpa,3.7096991771251075
2026-09-08 18:36:18.921661+00:00,2026-09-08 18:38:18.921988+00:00,5,2.5,pressure_hpa,3.7096991771212737
2026-09-08 20:14:18.941099+00:00,2026-09-08 20:46:18.946372+00:00,65,32.5,"mass_pm10,mass_pm2_5,pressure_hpa",24.06014796473995
2026-09-08 20:53:48.947586+00:00,2026-09-08 20:59:48.948544+00:00,13,6.5,co2_ppm,4.82757345615228
2026-09-08 23:20:18.971938+00:00,2026-09-08 23:34:48.974237+00:00,30,15.0,pressure_hpa,8.768379873203406
2026-09-08 23:36:18.974487+00:00,2026-09-08 23:38:18.974801+00:00,5,2.5,pressure_hpa,5.395926075751417
2026-09-09 03:16:19.015901+00:00,2026-09-09 03:30:49.018286+00:00,30,15.0,pressure_hpa,6.7449075947659525
2026-09-09 05:16:49.035727+00:00,2026-09-09 05:44:49.040292+00:00,57,28.5,co2_ppm,8.965791802798643
2026-09-09 06:26:49.047130+00:00,2026-09-09 06:30:49.047809+00:00,9,4.5,co2_ppm,5.20321443024802
2026-09-09 07:04:49.053729+00:00,2026-09-09 07:13:19.058293+00:00,18,9.0,pressure_hpa,8.093889113634793
2026-09-09 07:14:19.058464+00:00,2026-09-09 07:15:49.058718+00:00,4,2.0,pressure_hpa,6.744907594696939
2026-09-09 07:38:19.062369+00:00,2026-09-09 07:43:19.063186+00:00,11,5.5,pressure_hpa,6.7449075947659525
2026-09-09 08:28:19.070493+00:00,2026-09-09 08:29:49.070734+00:00,4,2.0,co2_ppm,8.768379873195737
2026-09-09 08:31:49.071051+00:00,2026-09-09 08:33:49.071361+00:00,5,2.5,co2_ppm,6.7449075947659525
2026-09-09 10:31:19.090420+00:00,2026-09-09 10:36:19.091858+00:00,11,5.5,"mass_pm10,mass_pm2_5",32.857521020521574
2026-09-09 10:37:19.092018+00:00,2026-09-09 10:57:49.095364+00:00,42,21.0,"mass_pm10,mass_pm2_5",5.51829124907764
2026-09-09 15:28:49.143708+00:00,2026-09-09 15:55:19.148218+00:00,54,27.0,co2_ppm,8.262511803588291
2026-09-09 15:59:49.148966+00:00,2026-09-09 16:27:19.153484+00:00,56,28.0,pressure_hpa,5.058680696078298
2026-09-09 21:00:19.199902+00:00,2026-09-09 21:06:49.200978+00:00,14,7.0,pressure_hpa,5.058680696078298
2026-09-10 06:34:49.295373+00:00,2026-09-10 06:36:49.295715+00:00,5,2.5,"mass_pm10,mass_pm2_5",21.23736924182652
2026-09-10 06:37:49.295876+00:00,2026-09-10 07:14:49.301864+00:00,75,37.5,"co2_ppm,mass_pm10,mass_pm2_5",18.322565197593736
2026-09-10 07:37:19.305604+00:00,2026-09-10 07:44:49.306844+00:00,16,8.0,co2_ppm,4.271774810018436
2026-09-10 10:50:49.338820+00:00,2026-09-10 10:54:19.339396+00:00,8,4.0,co2_ppm,4.384189936597869
2026-09-10 14:27:49.376830+00:00,2026-09-10 14:32:49.377669+00:00,11,5.5,co2_ppm,4.552812626467017
2026-09-10 15:38:19.388374+00:00,2026-09-10 15:45:49.389650+00:00,16,8.0,pressure_hpa,8.09388911372681
2026-09-10 17:46:49.409447+00:00,2026-09-10 17:52:19.410380+00:00,12,6.0,pressure_hpa,66.79332104261026
2026-09-10 19:02:19.423434+00:00,2026-09-10 19:10:49.424746+00:00,18,9.0,"co2_ppm,mass_pm10,mass_pm2_5",94.49626548726944
2026-09-10 19:37:49.429193+00:00,2026-09-10 19:40:19.429597+00:00,6,3.0,mass_pm2_5,360.65846189385024
2026-09-10 19:49:49.431176+00:00,2026-09-10 19:57:19.432391+00:00,16,8.0,"mass_pm10,mass_pm2_5",325.04072242882745
2026-09-10 20:04:49.433591+00:00,2026-09-10 20:08:49.434229+00:00,9,4.5,"mass_pm10,mass_pm2_5",258.3705401520078
2026-09-10 20:09:49.434383+00:00,2026-09-10 20:15:19.435315+00:00,12,6.0,"mass_pm10,mass_pm2_5",133.2124206330051
2026-09-10 20:17:49.435717+00:00,2026-09-10 20:21:19.436312+00:00,8,4.0,co2_ppm,4.33784815163087
2026-09-10 21:40:49.449138+00:00,2026-09-10 21:50:19.450656+00:00,20,10.0,pressure_hpa,5729.293133672995
2026-09-11 03:17:19.505863+00:00,2026-09-11 03:36:49.509055+00:00,40,20.0,pressure_hpa,7.0821529744716605
2026-09-11 05:18:49.525986+00:00,2026-09-11 05:39:19.529275+00:00,42,21.0,co2_ppm,7.869058860560277
2026-09-11 05:42:49.529849+00:00,2026-09-11 05:46:19.530371+00:00,8,4.0,co2_ppm,3.740357848006574
2026-09-11 06:10:49.534313+00:00,2026-09-11 06:52:19.542320+00:00,84,42.0,pressure_hpa,45.86537164445065
2026-09-11 08:14:49.556214+00:00,2026-09-11 08:16:49.556542+00:00,5,2.5,pressure_hpa,4.046944556867239
2026-09-11 08:32:49.559162+00:00,2026-09-11 08:35:49.559663+00:00,7,3.5,pressure_hpa,4.046944556867239
2026-09-11 09:20:49.567058+00:00,2026-09-11 10:06:49.574714+00:00,93,46.5,pressure_hpa,8.431134493441146
2026-09-11 10:21:19.577094+00:00,2026-09-11 10:24:19.577574+00:00,7,3.5,co2_ppm,4.143300379641942
2026-09-11 11:21:19.586846+00:00,2026-09-11 11:30:19.588312+00:00,19,9.5,pressure_hpa,9.442870632580316
2026-09-11 12:46:49.600900+00:00,2026-09-11 12:52:49.601881+00:00,13,6.5,pressure_hpa,4.721435316343834
2026-09-11 14:40:19.619986+00:00,2026-09-11 14:45:19.620879+00:00,11,5.5,pressure_hpa,4.046944556863405
2026-09-11 15:22:19.631019+00:00,2026-09-11 15:24:49.631433+00:00,6,3.0,co2_ppm,3.9505887340772006
2026-09-11 18:22:19.660404+00:00,2026-09-11 18:27:49.661309+00:00,12,6.0,pressure_hpa,3.3724537973822093
2026-09-11 19:09:49.668154+00:00,2026-09-11 19:12:19.668545+00:00,6,3.0,pressure_hpa,3.311136455611743
2026-09-11 19:17:49.669467+00:00,2026-09-11 19:36:49.672598+00:00,39,19.5,"co2_ppm,pressure_hpa",6.034917321632694
2026-09-11 19:45:19.673980+00:00,2026-09-11 19:54:49.675555+00:00,20,10.0,"mass_pm10,mass_pm2_5",16.31198993006182
2026-09-11 20:16:19.679090+00:00,2026-09-11 20:17:49.679332+00:00,4,2.0,"mass_pm10,mass_pm2_5",5.808861841284602
2026-09-11 20:24:19.680382+00:00,2026-09-11 20:27:19.680886+00:00,7,3.5,"mass_pm10,mass_pm2_5",35.010457876842295
2026-09-11 20:33:49.681958+00:00,2026-09-11 20:37:19.682530+00:00,8,4.0,"mass_pm10,mass_pm2_5",27.899807529620745
2026-09-11 21:00:19.686364+00:00,2026-09-11 21:04:19.689911+00:00,9,4.5,pressure_hpa,4.586537164433486
2026-09-11 21:08:19.690568+00:00,2026-09-11 21:12:49.691316+00:00,10,5.0,pressure_hpa,3.5410764872439775
2026-09-11 22:59:19.714306+00:00,2026-09-11 23:03:19.714961+00:00,9,4.5,pressure_hpa,4.046944556863405
2026-09-11 23:10:49.716189+00:00,2026-09-11 23:14:19.716751+00:00,8,4.0,pressure_hpa,4.384189936605537
2026-09-11 23:18:19.717432+00:00,2026-09-11 23:22:19.718099+00:00,9,4.5,pressure_hpa,4.721435316336167
2026-09-12 00:26:19.728995+00:00,2026-09-12 00:32:49.730072+00:00,14,7.0,pressure_hpa,4.2155672467325545
2026-09-12 05:34:19.781377+00:00,2026-09-12 05:39:19.782197+00:00,11,5.5,pressure_hpa,5.620756328955439
2026-09-12 06:56:49.795409+00:00,2026-09-12 06:59:19.795820+00:00,6,3.0,pressure_hpa,4.384189936576782
2026-09-12 07:14:19.798258+00:00,2026-09-12 07:19:19.799089+00:00,11,5.5,"co2_ppm,pressure_hpa",4.384189936601703
2026-09-12 07:20:19.799247+00:00,2026-09-12 07:48:49.804082+00:00,58,29.0,"co2_ppm,pressure_hpa",8.768379873195737
2026-09-12 10:30:49.832514+00:00,2026-09-12 10:48:19.835388+00:00,36,18.0,co2_ppm,6.4076622150276545
2026-09-12 11:54:49.846333+00:00,2026-09-12 11:56:19.846576+00:00,4,2.0,pressure_hpa,4.721435316340001
2026-09-12 13:12:19.862263+00:00,2026-09-12 13:18:19.863229+00:00,13,6.5,pressure_hpa,3.7096991771251075
2026-09-12 14:41:49.882855+00:00,2026-09-12 15:18:49.889041+00:00,75,37.5,pressure_hpa,6.070416835294469
2026-09-12 18:00:19.914874+00:00,2026-09-12 18:08:49.916245+00:00,18,9.0,pressure_hpa,6.070416835228012
2026-09-12 18:11:49.916733+00:00,2026-09-12 18:14:49.917231+00:00,7,3.5,pressure_hpa,3.7096991771040204
2026-09-12 22:22:49.959184+00:00,2026-09-12 22:27:19.959903+00:00,10,5.0,pressure_hpa,4.046944556840401
2026-09-12 22:35:19.961208+00:00,2026-09-12 22:37:19.961535+00:00,5,2.5,pressure_hpa,3.0352084176312593
2026-09-12 23:41:19.972685+00:00,2026-09-12 23:48:19.973816+00:00,15,7.5,pressure_hpa,5.395926075759085
2026-09-13 01:22:49.988896+00:00,2026-09-13 11:06:47.090243+00:00,10,5.0,"co2_ppm,mass_pm10,mass_pm2_5,pressure_hpa",4068.037722432358
2026-09-14 21:36:07.261498+00:00,2026-09-14 21:39:37.262065+00:00,8,4.0,co2_ppm,3.5410764872521248
2026-09-14 21:42:37.262575+00:00,2026-09-14 21:46:07.263136+00:00,8,4.0,co2_ppm,3.822114303700706
2026-09-14 21:47:07.263294+00:00,2026-09-14 21:50:07.263784+00:00,7,3.5,co2_ppm,4.181842708754891
2026-09-14 21:51:07.263943+00:00,2026-09-14 21:53:37.264340+00:00,6,3.0,co2_ppm,3.7771482530689333
2026-09-15 02:39:37.311361+00:00,2026-09-15 02:44:07.312095+00:00,10,5.0,pressure_hpa,3.3724537973855324
2026-09-15 05:59:37.345912+00:00,2026-09-15 06:21:07.349745+00:00,44,22.0,"co2_ppm,pressure_hpa",5.781349366942244
2026-09-15 06:33:07.351675+00:00,2026-09-15 06:37:37.352400+00:00,10,5.0,pressure_hpa,5.395926075759085
2026-09-15 07:27:07.360539+00:00,2026-09-15 07:34:37.361752+00:00,16,8.0,"co2_ppm,pressure_hpa",6.070416835297025
2026-09-15 08:04:37.366699+00:00,2026-09-15 08:09:07.367465+00:00,10,5.0,pressure_hpa,4.721435316336167
2026-09-15 08:37:07.372090+00:00,2026-09-15 08:42:07.372902+00:00,11,5.5,co2_ppm,4.721435316336167
2026-09-15 09:51:07.384164+00:00,2026-09-15 09:57:07.385129+00:00,13,6.5,co2_ppm,4.991231620126805
2026-09-15 13:29:37.420261+00:00,2026-09-15 13:33:07.420840+00:00,8,4.0,pressure_hpa,3.3724537973906443
2026-09-15 13:38:07.421665+00:00,2026-09-15 13:45:07.422809+00:00,15,7.5,pressure_hpa,4.721435316343834
2026-09-15 14:48:07.433089+00:00,2026-09-15 14:57:07.434571+00:00,19,9.5,"co2_ppm,pressure_hpa",5.395926075816596
2026-09-15 15:17:37.437945+00:00,2026-09-15 15:49:07.443111+00:00,64,32.0,"mass_pm10,mass_pm2_5,pressure_hpa",15.3449589729571
2026-09-15 16:08:07.446198+00:00,2026-09-15 16:12:37.446934+00:00,10,5.0,co2_ppm,4.259941638799549
2026-09-15 18:01:37.464938+00:00,2026-09-15 18:09:07.466166+00:00,16,8.0,pressure_hpa,6.070416835289357
2026-09-15 21:30:07.500940+00:00,2026-09-15 21:34:07.501554+00:00,9,4.5,pressure_hpa,4.046944556813563
2026-09-15 21:52:07.504526+00:00,2026-09-15 21:55:37.505096+00:00,8,4.0,pressure_hpa,4.046944556867239
2026-09-16 02:01:07.546279+00:00,2026-09-16 02:02:37.546548+00:00,4,2.0,pressure_hpa,7.419398354250215
2026-09-16 02:03:37.546692+00:00,2026-09-16 02:17:37.548985+00:00,29,14.5,pressure_hpa,8.09388911372681
2026-09-16 02:27:37.550581+00:00,2026-09-16 02:45:37.553519+00:00,37,18.5,pressure_hpa,8.768379873203406
2026-09-16 05:09:07.580100+00:00,2026-09-16 05:10:37.580346+00:00,4,2.0,co2_ppm,3.822114303700706
2026-09-16 05:45:37.586069+00:00,2026-09-16 05:48:37.586567+00:00,7,3.5,pressure_hpa,4.72143531628249
2026-09-16 07:30:37.603122+00:00,2026-09-16 07:32:37.603449+00:00,5,2.5,"mass_pm10,mass_pm2_5",6.377413333548758
2026-09-16 07:37:37.604276+00:00,2026-09-16 07:42:07.605009+00:00,10,5.0,pressure_hpa,4.721435316343834
2026-09-16 10:19:07.633420+00:00,2026-09-16 10:33:07.635685+00:00,29,14.5,co2_ppm,22.87647825891452
2026-09-16 11:42:07.647678+00:00,2026-09-16 11:46:37.648398+00:00,10,5.0,co2_ppm,4.046944556859572
2026-09-16 13:32:07.665706+00:00,2026-09-16 13:42:07.667346+00:00,21,10.5,co2_ppm,4.271774810018436
2026-09-16 16:16:37.692579+00:00,2026-09-16 16:18:07.692821+00:00,4,2.0,pressure_hpa,3.37245379738681
2026-09-16 16:47:37.697686+00:00,2026-09-16 16:49:07.697939+00:00,4,2.0,co2_ppm,3.1239572017863355
2026-09-16 16:53:07.698600+00:00,2026-09-16 16:57:07.699247+00:00,9,4.5,co2_ppm,3.8509291900880704
2026-09-16 17:48:07.707586+00:00,2026-09-16 17:49:37.707826+00:00,4,2.0,pressure_hpa,4.046944556859572
2026-09-16 18:57:37.718978+00:00,2026-09-16 19:22:37.726355+00:00,51,25.5,co2_ppm,26.84117603201205
2026-09-16 19:25:07.726866+00:00,2026-09-16 19:30:07.727684+00:00,11,5.5,"mass_pm10,mass_pm2_5",41.535224866290704
2026-09-16 19:42:07.729643+00:00,2026-09-16 19:43:37.729891+00:00,4,2.0,"mass_pm10,mass_pm2_5",4.2808233436414325
2026-09-16 20:18:37.735529+00:00,2026-09-16 20:21:07.735934+00:00,6,3.0,"mass_pm10,mass_pm2_5",7.735924381996614
2026-09-16 20:56:37.741779+00:00,2026-09-16 20:59:37.742273+00:00,7,3.5,co2_ppm,4.114393632807231
2026-09-16 21:28:37.747104+00:00,2026-09-16 21:30:37.747443+00:00,5,2.5,co2_ppm,3.4567651423175505
2026-09-16 21:32:37.747773+00:00,2026-09-16 21:34:37.748108+00:00,5,2.5,co2_ppm,3.3242758859917907
2026-09-16 23:36:37.768171+00:00,2026-09-16 23:38:07.768420+00:00,4,2.0,pressure_hpa,3.147623544214739
2026-09-17 05:24:07.830579+00:00,2026-09-17 05:49:07.834615+00:00,51,25.5,co2_ppm,17.115203021718603
2026-09-17 07:21:07.849650+00:00,2026-09-17 07:45:07.853561+00:00,49,24.5,co2_ppm,7.0821529745042495
2026-09-17 09:29:37.870659+00:00,2026-09-17 09:34:07.871415+00:00,10,5.0,pressure_hpa,3.5972840505469534
2026-09-17 15:03:37.930683+00:00,2026-09-17 15:09:37.931660+00:00,13,6.5,co2_ppm,4.721435316336167
2026-09-17 15:25:37.934276+00:00,2026-09-17 15:27:37.934604+00:00,5,2.5,pressure_hpa,4.046944556867239
2026-09-17 16:32:37.947984+00:00,2026-09-17 17:03:07.952967+00:00,62,31.0,"mass_pm10,mass_pm2_5",313.1508182972517
2026-09-17 17:30:07.957420+00:00,2026-09-17 17:32:07.957749+00:00,5,2.5,pressure_hpa,5.395926075812762
2026-09-17 17:41:37.959300+00:00,2026-09-17 18:01:07.962500+00:00,40,20.0,co2_ppm,6.913530284635101
2026-09-17 22:06:08.002848+00:00,2026-09-17 22:10:38.003586+00:00,10,5.0,pressure_hpa,3.372453797384893
2026-09-17 22:16:38.004596+00:00,2026-09-17 22:21:08.005340+00:00,10,5.0,pressure_hpa,3.7096991771251075
2026-09-18 08:09:08.111586+00:00,2026-09-18 08:16:08.112768+00:00,15,7.5,"mass_pm10,mass_pm2_5",4.764574001485026
2026-09-18 09:10:38.122170+00:00,2026-09-18 09:43:38.127594+00:00,67,33.5,"co2_ppm,mass_pm10,mass_pm2_5",91.98044157731945
2026-09-18 14:32:38.180014+00:00,2026-09-18 14:37:08.180740+00:00,10,5.0,co2_ppm,3.822114303700706
2026-09-18 14:42:08.181559+00:00,2026-09-18 14:55:38.183769+00:00,28,14.0,co2_ppm,5.6657223796034
2026-09-18 15:05:08.185333+00:00,2026-09-18 15:14:08.186810+00:00,19,9.5,pressure_hpa,4.384189936601703
2026-09-18 16:03:38.197869+00:00,2026-09-18 16:07:38.198540+00:00,9,4.5,co2_ppm,5.058680696074464
2026-09-18 16:23:08.201050+00:00,2026-09-18 16:24:38.201289+00:00,4,2.0,co2_ppm,5.73317145555106
2026-09-18 20:48:08.248289+00:00,2026-09-18 21:26:08.254554+00:00,77,38.5,"co2_ppm,pressure_hpa",6.665555740709881
2026-09-19 05:51:38.342882+00:00,2026-09-19 05:55:38.343549+00:00,9,4.5,pressure_hpa,4.046944556859572
2026-09-19 06:10:08.348288+00:00,2026-09-19 06:15:38.349211+00:00,12,6.0,pressure_hpa,4.721435316343834
2026-09-19 07:26:38.360822+00:00,2026-09-19 08:14:08.368618+00:00,96,48.0,co2_ppm,47.214353163361665
2026-09-19 16:16:08.449297+00:00,2026-09-19 16:19:38.449876+00:00,8,4.0,pressure_hpa,5.395926075759085
2026-09-19 16:30:08.451596+00:00,2026-09-19 16:33:08.452078+00:00,7,3.5,pressure_hpa,4.721435316343834
2026-09-19 16:34:08.452242+00:00,2026-09-19 16:38:08.452903+00:00,9,4.5,pressure_hpa,6.070416835297025
2026-09-19 17:36:08.462451+00:00,2026-09-19 17:38:08.462787+00:00,5,2.5,co2_ppm,4.271774810018436
2026-09-19 17:39:08.462954+00:00,2026-09-19 17:43:08.463612+00:00,9,4.5,co2_ppm,5.395926075812762
2026-09-19 20:32:38.493962+00:00,2026-09-19 20:40:38.495261+00:00,17,8.5,pressure_hpa,6.744907594689272
2026-09-19 20:41:38.495429+00:00,2026-09-19 20:48:08.496498+00:00,14,7.0,pressure_hpa,4.72143531628249
